Tour,Player,Match Stat Matches,Aces per Game,DFs per Game,Ace to DF ratio,1st Serve %,1st Serve W %,2nd Serve W %,Service Pts W %,BP save %,Service hold %,Opponent Aces per Game,Opponent DFs per Game,Opponent 1st Serve %,1st Return W %,2nd Return W %,Return Pts W %,BP W %,Opponent Hold %,Aces per Game (shrunk_k=20),DFs per Game (shrunk_k=20),Ace to DF ratio (shrunk_k=20),1st Serve % (shrunk_k=20),1st Serve W % (shrunk_k=20),2nd Serve W % (shrunk_k=20),Service Pts W % (shrunk_k=20),BP save % (shrunk_k=20),Service hold % (shrunk_k=20),Opponent Aces per Game (shrunk_k=20),Opponent DFs per Game (shrunk_k=20),Opponent 1st Serve % (shrunk_k=20),1st Return W % (shrunk_k=20),2nd Return W % (shrunk_k=20),Return Pts W % (shrunk_k=20),BP W % (shrunk_k=20),Opponent Hold % (shrunk_k=20)
WTA,Ons Jabeur,21,0.22,0.26,0.85,59.1,64.8,44.7,56.6,61.1,66.0,0.16,0.35,58.7,34.7,51.2,41.5,45.4,69.2,0.2097385190068117,0.3109448472863107,0.7343111404087013,60.915205449351795,62.98402548890354,44.20593276203032,55.569347396176674,57.02463194902219,63.266974291364534,0.1901362337947704,0.3513733245440563,60.69121072291804,35.8103054273786,52.84348494836299,42.50549329817622,45.52887277521424,67.12814765985497
WTA,Hong Yi Cody Wong,4,0.28,0.33,0.85,60.0,57.2,46.7,53.0,52.5,58.7,0.21,0.29,60.7,33.7,46.3,38.7,60.0,75.0,0.21246996996997,0.3586974474474474,0.6523648648648648,62.35097597597598,60.431043543543545,44.189301801801804,54.23930180180181,52.70457957957958,60.114414414414405,0.21981606606606607,0.3423460960960962,62.434984984984986,36.430105105105106,53.19095345345345,42.75105105105104,48.05349099099099,66.62725225225226
WTA,Amanda Anisimova,62,0.34,0.4,0.85,63.0,66.4,48.8,59.9,61.0,73.4,0.33,0.39,62.4,37.8,57.7,45.2,45.3,61.4,0.30560096682047905,0.39132608217974074,0.7921555702043506,62.95638321248077,65.10176884201275,47.55296638101516,58.57979564930784,58.98670621841353,70.22860909690178,0.3036047022632389,0.3809305647110525,62.49316633706878,37.59905515271369,56.93637662052296,44.800307624697865,45.38882663150956,62.26651285431774
WTA,Anastasija Sevastova,23,0.23,0.27,0.85,64.6,62.2,43.4,55.5,58.0,63.3,0.25,0.4,61.9,33.0,56.1,41.8,39.3,70.1,0.2155646344018437,0.31392415671485446,0.7396920175989943,63.7726377540331,61.67779174523361,43.53356379635449,55.0289126335638,55.55604441650953,61.94990571967315,0.23687408338571128,0.37805363503037925,62.310224177666036,34.849360988895874,55.38797402053216,42.61919128430756,42.26008799497172,67.70590823381522
WTA,Antonia Ruzic,57,0.21,0.25,0.84,63.4,62.8,46.7,56.9,55.8,66.2,0.29,0.38,61.0,39.3,57.3,46.3,49.9,59.2,0.20713349713349713,0.27972387972387974,0.780996840996841,63.249654849654846,62.35253305253305,45.91744471744472,56.27328887328886,55.006622206622204,64.6928044928045,0.2722803322803322,0.37293904293904295,61.46285246285246,38.696396396396395,56.590686790686796,45.588639288639285,48.7997893997894,60.6942084942085
WTA,Cadence Brace,12,0.2,0.24,0.83,58.6,58.3,50.4,55.0,53.6,61.1,0.23,0.33,63.3,38.3,52.4,43.5,44.7,63.5,0.19935247747747753,0.3177730855855856,0.6942736486486485,61.23823198198198,60.035782657657656,46.204476351351346,54.679476351351354,53.065934684684684,60.66081081081081,0.22486204954954958,0.34425957207207214,62.976238738738736,37.47257882882883,53.755715090090085,43.538288288288285,45.302618243243245,64.4079391891892
WTA,Malaika Rapolu,4,0.24,0.29,0.83,61.9,60.7,46.5,55.3,51.7,63.2,0.21,0.39,58.9,37.3,45.5,40.7,47.8,71.1,0.20580330330330332,0.35203078078078076,0.6490315315315315,62.66764264264264,61.014376876876874,44.15596846846847,54.62263513513514,52.57124624624624,60.864414414414405,0.21981606606606607,0.35901276276276284,62.13498498498498,37.030105105105115,53.05762012012011,43.08438438438438,46.020157657657656,65.97725225225226
WTA,Jia-Jing Lu,6,0.29,0.35,0.83,61.6,67.1,41.6,57.3,59.0,63.2,0.07,0.26,64.3,38.4,52.5,43.4,44.6,63.8,0.21997227997228,0.36110533610533607,0.6629521829521828,62.53936243936244,62.46711711711711,43.205509355509356,55.136278586278586,54.18884268884268,61.04407484407484,0.18675329175329175,0.33139639639639645,63.13229383229383,37.30471240471241,54.09164934164934,43.52404712404712,45.41860706860707,64.68669438669438
WTA,Lucia Bronzetti,45,0.23,0.28,0.82,59.4,61.8,44.5,54.8,54.6,61.5,0.29,0.36,62.3,34.2,51.3,40.6,42.8,71.3,0.22045045045045047,0.305980595980596,0.7562577962577961,60.45266805266806,61.577616077616085,44.24989604989605,54.7037422037422,54.02938322938323,61.16070686070686,0.26900900900900904,0.3577893277893278,62.44830214830215,35.05419265419266,52.3058905058905,41.51115731115731,43.68128898128898,69.34698544698544
WTA,Susan Bandecchi,13,0.09,0.11,0.82,71.5,57.7,39.5,52.5,42.9,55.0,0.15,0.37,65.7,39.6,55.6,45.1,46.0,61.6,0.15603876603876607,0.2642042042042042,0.6944471744471744,66.24010374010375,59.74681954681955,42.03767403767404,53.70434070434071,48.86696696696696,58.27108927108927,0.19350259350259352,0.35958503958503957,63.931504231504235,38.009773409773416,54.97523887523888,44.16743106743107,45.7964782964783,63.63194103194104
WTA,Victoria Mboko,48,0.41,0.5,0.82,65.9,67.2,43.6,59.2,58.2,72.8,0.21,0.32,62.0,39.6,55.0,45.4,48.0,59.5,0.34793057763645996,0.460128510863805,0.7590699523052464,64.994462109168,65.39919183889774,43.6256359300477,57.81387122416535,56.595733969263385,69.15214626391096,0.2134644939056704,0.3296515633280339,62.229994700582935,38.8282723900371,54.873277689454156,44.85919448860625,47.31299682034976,61.10373608903021
WTA,Ekaterina Yashina,5,0.23,0.28,0.82,57.0,51.5,40.8,46.9,45.0,43.6,0.38,0.14,62.5,27.2,38.1,31.3,22.2,90.5,0.2051711711711712,0.34754954954954953,0.6542702702702701,61.65693693693694,59.1618018018018,43.109729729729736,52.969729729729735,51.196396396396395,57.037837837837834,0.2534234234234234,0.31025225225225234,62.725585585585584,35.020900900900905,51.27531531531531,41.10900900900901,40.97135135135135,70.06216216216217
WTA,Lin Zhu,19,0.17,0.21,0.81,66.6,59.2,47.0,55.1,50.0,60.6,0.32,0.44,59.9,35.7,58.4,44.8,44.6,61.9,0.1848533148533149,0.2891984291984292,0.7088911988911989,64.66213906213906,60.16269346269346,45.3011088011088,54.78572418572419,51.407946407946405,60.4960498960499,0.26963039963039964,0.3952899052899053,61.377939477939485,36.35442365442366,56.43545853545853,44.164749364749355,45.14573804573805,63.46548856548856
WTA,Jasmine Paolini,58,0.12,0.15,0.8,67.4,61.5,49.0,57.5,54.8,67.8,0.33,0.39,61.3,38.5,54.6,44.8,48.0,61.4,0.14024717024717026,0.20498382998383,0.7520097020097021,66.22594132594132,61.39160314160314,47.63773388773389,56.72747747747748,54.27320397320396,65.9018711018711,0.3022510972510973,0.3804654654654655,61.679995379995376,38.10926310926311,54.592088242088245,44.482374682374676,47.40107415107415,62.31094941094941
WTA,Maddison Inglis,35,0.33,0.42,0.79,57.2,69.4,48.3,60.4,51.5,72.3,0.44,0.36,60.8,31.9,53.1,40.2,41.2,72.8,0.28235053235053237,0.39979524979524983,0.7255773955773955,59.24406224406225,66.37354627354628,46.622604422604425,58.24987714987715,51.95290745290745,67.97174447174447,0.36064701064701066,0.35738738738738735,61.52072072072072,33.745864045864046,53.634234234234235,41.42227682227682,42.823341523341526,69.94643734643735
WTA,Anna-Lena Friedsam,29,0.31,0.39,0.79,63.5,64.4,44.6,57.1,54.4,66.5,0.23,0.37,64.3,36.9,52.1,42.4,42.5,67.5,0.2646791689648833,0.37956609670895386,0.7176889134031991,63.2229270086413,63.04377642949072,44.22741312741313,56.03353557639272,53.72469203897775,64.00910093767236,0.22664460378746096,0.362985842985843,63.68040080897223,36.931071888214746,53.10781393638536,42.8739841882699,43.79150579150579,66.46028681742968
WTA,Emeline Dartron,3,0.22,0.28,0.79,58.2,60.0,45.4,53.9,45.8,63.9,0.06,0.39,59.5,33.3,56.5,42.7,43.5,69.7,0.20170779475127304,0.3534234234234235,0.6359459459459459,62.21840971406189,60.93674108891501,43.910575793184485,54.41057579318449,51.839561300430866,60.854171562867215,0.20067763415589504,0.3576654915785351,62.35389737563651,36.49663141402272,54.82099490795142,43.44892283587935,45.3819036427732,65.57191539365452
WTA,Veronika Erjavec,50,0.11,0.14,0.79,64.4,60.0,48.8,56.0,57.5,64.7,0.14,0.32,63.1,42.0,54.5,46.6,48.1,58.2,0.13541827541827545,0.20412483912483914,0.7393822393822393,63.94890604890605,60.30778635778636,47.33918918918919,55.56776061776062,56.14157014157014,63.47065637065637,0.1633655083655084,0.3293758043758044,63.009137709137704,40.56460746460747,54.51975546975547,45.731788931788934,47.40405405405405,60.12934362934363
WTA,Danielle Collins,25,0.38,0.48,0.79,56.8,65.8,47.9,58.1,56.8,68.4,0.39,0.37,61.3,33.4,58.3,43.0,49.7,67.3,0.29953953953953955,0.42863863863863866,0.7112612612612613,59.47607607607608,63.701001001001,46.02762762762763,56.4942942942943,54.997997997998,64.84324324324324,0.3152352352352352,0.3623623623623624,61.958658658658656,34.989389389389395,56.64184184184184,43.24944944944945,47.906306306306305,66.25675675675676
WTA,En Shuo Liang,9,0.22,0.28,0.79,57.2,60.9,44.3,53.8,56.3,62.0,0.32,0.56,62.7,39.4,56.3,45.7,44.6,62.2,0.20549238894066482,0.33823237030133585,0.6678191985088536,61.0766697732215,61.022242932587766,43.877353215284245,54.27390493942219,53.84861758310034,60.89468779123951,0.25226157191674436,0.4171140105622865,62.75653929791861,37.728362845604224,55.1063063063063,44.22500776638707,45.33392357875117,64.09841565703636
WTA,Kayla Cross,11,0.46,0.59,0.78,56.7,65.3,42.1,55.2,56.8,64.5,0.15,0.32,59.0,32.5,47.5,38.7,44.4,74.8,0.2915896541702994,0.4444754431851206,0.672153443766347,60.649142691078175,62.575646614356295,43.12397558849172,54.74010462074979,54.18419064225515,61.85309503051438,0.1963092124382447,0.3411711711711712,61.43998837547225,35.38782330717815,52.06073815751235,41.83629758791049,45.215605928509156,68.44690496948563
WTA,Julia Riera,31,0.25,0.32,0.78,56.9,62.8,46.1,55.6,47.2,62.8,0.08,0.36,65.3,40.4,55.6,45.7,51.1,59.3,0.22998586822116238,0.33742624977919095,0.714446210916799,59.2220279102632,62.12441264794206,45.15378908320085,55.16359300476948,49.37470411588059,61.85776364599894,0.13559971736442325,0.35718247659424135,64.31254195371842,39.05730436318672,55.19574280162516,44.86127892598481,48.96830948595655,61.51674615792263
WTA,Tara Wurth,17,0.14,0.18,0.78,68.8,59.9,43.4,54.7,55.5,61.8,0.07,0.29,64.2,42.1,55.4,46.9,51.6,57.7,0.17187241295349406,0.27969564158753346,0.6896420745069394,65.56820063306549,60.536352568785,43.555222790357924,54.58495252008766,54.01107864621378,61.0417823228634,0.1520428536644753,0.3239542244947651,63.433503774044325,39.33033844655467,54.9508887265644,45.095276357438514,48.39145361577795,61.620379839298764
WTA,Linda Klimovicova,17,0.44,0.57,0.77,54.2,68.5,47.4,58.8,61.3,71.0,0.32,0.31,63.1,38.9,53.7,44.4,43.5,65.4,0.3097102507913319,0.45888483077672265,0.6850474799123447,58.86009252495739,64.48770392013635,45.393060628195755,56.46873630387144,56.67594351107864,65.26880934989043,0.26690771852934014,0.3331434136839542,62.92809836863891,37.86006817628439,54.16980764548332,43.94662770878987,44.66983199415632,65.1582176771366
WTA,Caroline Dolehide,47,0.24,0.31,0.77,66.4,63.4,47.9,58.2,58.7,68.3,0.18,0.35,63.4,36.3,53.7,42.6,41.7,68.5,0.22775043700416836,0.3262498319214737,0.7230859217426382,65.33169288691677,62.706642463358875,46.64243646631706,57.09169019766035,56.922535968804624,65.94098426784993,0.19247142665053113,0.3508403926314374,63.21551700954686,36.50182869436601,53.959446013177356,42.88694366007799,42.88334005647439,67.44110528438887
WTA,Jaqueline Cristian,57,0.23,0.3,0.77,60.8,63.9,46.2,56.9,55.7,67.0,0.26,0.34,62.6,37.3,54.1,43.6,43.7,64.2,0.22193869193869198,0.31673686673686674,0.7291786591786592,61.32497952497952,63.166818766818764,45.54731484731485,56.27328887328886,54.93259623259623,65.28501228501229,0.2500725400725401,0.34332865332865337,62.64726804726806,37.21587691587692,54.22185562185563,43.589937989937994,44.21017901017901,64.39550719550721
WTA,Mayar Sherif,50,0.16,0.21,0.76,74.3,59.6,44.6,55.8,57.4,64.3,0.12,0.32,64.7,39.3,56.0,45.2,45.2,61.8,0.17113256113256115,0.25412483912483913,0.717953667953668,71.02033462033462,60.02207207207208,44.33918918918919,55.42490347490347,56.07014157014157,63.18494208494209,0.14907979407979408,0.3293758043758044,64.15199485199484,38.63603603603603,55.59118404118404,44.731788931788934,45.33262548262548,62.7007722007722
WTA,Ella Seidel,61,0.3,0.4,0.75,57.5,66.3,45.2,57.4,57.7,66.7,0.34,0.33,62.4,36.6,54.1,43.2,45.2,64.7,0.27505283060838615,0.39121899677455235,0.7161327994661328,58.81386942498054,65.01043265487709,44.82645979312647,56.68078078078078,56.476665554443336,65.14377711044378,0.31080969858747637,0.3356334111889668,62.494316538760984,36.69287064842621,54.21583806028251,43.28920031142253,45.31461461461462,64.76239572906239
WTA,Elsa Jacquemot,60,0.36,0.48,0.75,60.5,67.4,42.4,57.5,59.5,68.2,0.14,0.35,64.8,38.6,53.8,43.9,47.1,63.4,0.31974099099099096,0.45110923423423416,0.7157094594594595,61.0802927927928,65.81931306306306,42.72179054054054,56.746790540540545,57.81137387387387,66.24932432432432,0.16044481981981984,0.35070382882882883,64.29549549549549,38.194031531531536,53.992286036036035,43.81531531531532,46.7410472972973,63.788175675675674
WTA,Celine Naef,18,0.28,0.38,0.74,54.3,62.1,45.8,54.7,54.9,61.3,0.26,0.26,62.3,33.5,49.5,39.5,46.5,69.9,0.23734945471787583,0.37180891417733525,0.6730725462304409,58.78482693219535,61.56171171171171,44.68798008534851,54.587980085348505,53.7660502607871,60.82489331436699,0.23988383119962065,0.30885016595542913,62.55367472735893,35.32954006638217,52.16797060218113,41.63750592697961,46.06009957325747,67.29615931721194
WTA,Anhelina Kalinina,22,0.17,0.23,0.74,66.0,61.9,43.8,55.8,53.3,63.7,0.36,0.34,63.1,35.0,55.8,42.7,48.5,65.5,0.18379236379236383,0.294017589017589,0.6794465894465894,64.48627198627199,61.50821535821536,43.746267696267694,55.174839124839124,53.03595023595023,62.12728442728443,0.29418060918060923,0.34610253110253114,62.94856284856285,35.94101244101245,55.21387816387816,43.11012441012441,47.1496138996139,65.23938223938224
WTA,Ashlyn Krueger,44,0.35,0.47,0.74,63.6,63.4,44.2,56.4,54.1,65.1,0.2,0.31,63.1,34.5,51.4,40.7,45.9,69.9,0.3028012387387387,0.4370115427927928,0.7002618243243244,63.35661599099099,62.674141328828824,44.03973817567568,55.802238175675676,53.67671734234234,63.6304054054054,0.20680602477477478,0.32337978603603607,63.000619369369375,35.273789414414416,52.39035754504504,41.594144144144146,45.82630912162162,68.3539695945946
WTA,Anna Sinclair Rogers,7,0.2,0.27,0.74,64.0,57.4,43.4,52.4,52.9,55.4,0.26,0.54,65.0,34.9,55.0,41.9,39.3,69.4,0.1992325658992326,0.3399532866199533,0.6458058058058057,63.12679346012679,60.12389055722389,43.612712712712714,53.94604604604605,52.78555221888555,59.10170170170169,0.23168835502168839,0.40134467801134477,63.357023690357025,36.43787120453788,54.68084751418084,43.13056389723056,44.01421421421422,66.10570570570572
WTA,Peyton Stearns,37,0.27,0.37,0.73,61.7,63.8,42.8,55.7,56.8,62.8,0.41,0.34,62.2,34.8,54.7,42.3,45.0,68.9,0.2450750750750751,0.368048048048048,0.6888904694167851,62.09339339339339,62.84464991307096,43.11128496917971,55.274442863916555,55.37736684052473,61.95694642010431,0.3439576418523787,0.34449660186502296,62.40420420420421,35.56355302671092,54.65408566461198,42.74254781096886,45.233048838311994,67.5149834044571
WTA,Chloe Paquet,37,0.38,0.53,0.72,59.3,64.7,43.7,56.2,57.9,63.5,0.16,0.38,65.0,36.7,54.2,42.8,42.2,68.1,0.31647858384700495,0.47190769717085507,0.6823992413466098,60.53549865655128,63.42886043938675,43.6954954954955,55.59900426742532,56.091401928244025,62.41133238501659,0.18167694009799276,0.37046151414572465,64.22174806385333,36.79688636004426,54.32952426110321,43.06710921447763,43.415504978662874,66.99568515884306
WTA,Marketa Vondrousova,28,0.38,0.53,0.72,58.4,68.4,44.7,58.5,59.3,70.2,0.17,0.36,60.3,38.9,54.3,45.0,44.6,61.1,0.3045683183183184,0.4610153903903904,0.675349099099099,60.242154654654655,65.3488551051051,44.27798423423423,56.827984234234236,56.568956456456455,66.11554054054055,0.19157469969969973,0.35700638138138147,61.33415915915916,38.09838588588589,54.412143393393386,44.400525525525524,45.04341216216216,62.7052927927928
WTA,Anastasia Pavlyuchenkova,23,0.33,0.46,0.72,61.2,66.5,42.3,57.2,52.6,66.5,0.42,0.37,60.9,34.4,50.8,40.8,48.6,72.7,0.26905300649486696,0.4155520636915986,0.670157133878064,61.95403310287031,63.97779174523361,42.94519170333124,55.9382149591452,52.66767232348627,63.661533626649906,0.32780431594385084,0.36200712340247226,61.775340456735805,35.5981981981982,52.55309029960192,42.08430756337733,47.23450659962288,69.09660590823383
WTA,Yulia Putintseva,48,0.13,0.18,0.72,70.5,60.5,46.1,56.3,50.3,63.6,0.27,0.31,61.3,36.2,54.2,43.2,48.4,65.6,0.1502835188129306,0.23424615792262854,0.6884817170111288,68.24152093269741,60.66978007419184,45.39034181240064,55.76681240063593,51.01926338102808,62.65802861685215,0.25581743508214094,0.32259273979862213,61.735877053524106,36.428272390037094,54.308571807101224,43.30625331213567,47.59534976152623,65.40961844197139
WTA,Alana Smith,13,0.25,0.35,0.71,58.1,63.6,44.4,55.6,49.1,62.6,0.28,0.51,62.7,34.7,52.7,41.4,36.2,70.5,0.21906906906906912,0.35874965874965875,0.6511138411138411,60.96131586131586,62.07106197106197,43.96797706797707,54.925552825552835,51.309391209391215,61.265028665028666,0.2447147147147147,0.41473655473655474,62.749686049686055,36.07947037947038,53.832814632814625,42.7098553098553,41.93587223587224,67.13800163800164
WTA,Kaja Juvan,47,0.2,0.28,0.71,59.4,65.9,47.9,58.6,53.8,70.1,0.11,0.36,63.2,40.1,55.4,45.8,50.7,60.0,0.19969073551163105,0.30520505580207075,0.680996369503832,60.42124512572273,64.46037380664247,46.64243646631706,57.372287212585725,53.4852225359688,67.20367083501411,0.14336694903859085,0.3578553180045717,63.07521850208418,39.16750033615706,55.151983326610186,45.13171977948097,49.19677289229528,61.47841871722469
WTA,Mirra Andreeva,53,0.29,0.41,0.71,60.8,68.9,46.9,60.3,62.0,75.4,0.14,0.31,63.8,39.9,56.9,46.0,51.7,58.9,0.2650586202640997,0.39751696902381833,0.6833802295446131,61.35374552634826,66.75678143897322,46.01977045538689,58.7074416882636,59.46451931383437,71.28967049241021,0.1624052819943231,0.321730223374059,63.52109095396766,39.09893866469209,56.26140935456004,45.33185240034555,50.046353202517594,60.55827471306923
WTA,Venus Williams,6,0.34,0.48,0.71,57.2,62.6,36.4,51.3,42.3,53.1,0.37,0.27,62.2,29.3,60.0,40.9,48.7,69.4,0.23151074151074152,0.3911053361053361,0.6352598752598753,61.52397782397782,61.42865557865559,42.00550935550935,53.751663201663206,50.334996534996534,58.71330561330561,0.255984060984061,0.3337040887040888,62.64767844767845,35.20471240471241,55.82241857241857,42.94712404712405,46.36476091476092,65.97900207900209
WTA,Heather Watson,22,0.26,0.37,0.7,53.8,65.6,44.0,55.6,55.2,64.2,0.42,0.29,62.3,36.3,53.3,42.7,44.0,66.8,0.23093522093522098,0.36735092235092237,0.6584942084942084,58.09579579579579,63.446310596310596,43.8510296010296,55.070077220077216,54.03118833118833,62.38918918918919,0.32560918060918065,0.31991205491205493,62.52951522951523,36.62196482196482,53.904354354354346,43.11012441012441,44.79247104247104,65.92033462033461
WTA,Jil Teichmann,38,0.19,0.27,0.7,64.5,62.7,48.0,57.5,55.7,67.2,0.23,0.28,62.9,37.6,54.2,43.7,46.3,65.5,0.1930910220565393,0.30256446101273693,0.6699440820130474,63.921093507300405,62.14043181112146,46.51281453867661,56.461090400745576,54.68120534327431,64.8542404473439,0.22716526871699289,0.3051087294190743,62.85930413171792,37.38487107797452,54.327291084187635,43.65215905560733,46.08075489282386,65.31127679403542
WTA,Elena-Gabriela Ruse,44,0.33,0.47,0.7,57.3,66.7,44.0,57.0,51.4,67.0,0.2,0.33,62.8,39.4,54.6,45.0,48.2,60.0,0.2890512387387388,0.4370115427927928,0.6727618243243243,59.02536599099099,64.94289132882884,43.90223817567568,56.21473817567568,51.82046734234234,64.9366554054054,0.20680602477477478,0.33712978603603605,62.79436936936936,38.642539414414415,54.590357545045045,44.55039414414414,47.407559121621624,61.5477195945946
WTA,Anastasia Kulikova,8,0.3,0.43,0.7,62.6,64.6,47.7,58.3,44.0,67.4,0.49,0.4,60.3,24.2,58.1,37.7,45.0,79.1,0.22783140283140285,0.3831692406692407,0.6377413127413126,62.757979407979406,62.083751608751605,44.833687258687256,55.57654440154441,50.246782496782494,62.398069498069496,0.29841377091377097,0.3662966537966538,62.07284427284427,33.32580437580438,55.5779601029601,41.88661518661518,45.474420849420845,68.99478764478765
WTA,Elisabetta Cocciaretto,61,0.18,0.26,0.69,65.6,63.3,48.3,58.2,54.5,68.8,0.21,0.3,63.0,37.9,54.7,44.1,47.5,63.6,0.18468246023801582,0.2857868980091202,0.6709476142809475,64.91386942498053,62.75117339561783,47.161027694361024,57.28324991658326,54.066789011233446,66.72525859192525,0.2129084640195751,0.31304081859637417,62.94616839061283,37.67188299410522,54.667689912134364,43.96697808920031,47.04671338004671,63.934000667334
